Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
Avis,https://www.crunchbase.com/organization/avis,http://www.avis.com,"Automotive, Service Industry, Taxi Service","Other, Transportation","Avis Car Rental operates car rental brands with approximately 5,200 locations in more than 165 countries.","Avis Car Rental operates car rental brands with approximately 5,200 locations in more than 165 countries. Avis has a long history of innovation in the car rental industry and is one of the world's top brands for customer loyalty. Avis is owned by Avis Budget Group, Inc. (NASDAQ: CAR), which operates and licenses the brand throughout the world.",https://www.linkedin.com/showcase/avis,,http://twitter.com/avis,http://www.facebook.com/avis
Avon Automotive Holdings,https://www.crunchbase.com/organization/avon-automotive-holdings-inc,http://www.avonauto.com/,"Automotive, Manufacturing","Manufacturing, Transportation",Avon Automotive Holdings manufactures low-pressure rubber and silicone hoses and ducts.,"Avon Automotive Holdings manufactures low-pressure rubber and silicone hoses and ducts. Avon Automotive offers radiator hoses, heater hoses, and surge/degas assemblies; extruded rubber hoses, heat and abrasion resistant shielding, and manipulated plastic.",,,,
Avotronics Powertrain,https://www.crunchbase.com/organization/avotronics-powertrain,http://www.avotronics.com,"Automotive, Autonomous Vehicles, Car Sharing, Energy, Machinery Manufacturing, Supply Chain Management","Energy, Manufacturing, Transportation","If make frequent stops at the gas pump, then think, ""Aurtronic Transmission"".","If make frequent stops at the gas pump, then think, ""Aurtronic Transmission"". The newly patented Aurtronic will address the today's fuel economy challenge as a mainstream upgrade replacement to the Automatic and Manual transmissions. Pilot customers includes a global parcel delivery fleet.",https://www.linkedin.com/company/avotronics,,http://twitter.com/AvotronicsPower,https://www.facebook.com/avotronicspower
AVR Van Rental Solutions,https://www.crunchbase.com/organization/avr-van-rental-solutions,http://www.airportvanrental.com,"Automotive, Logistics, Real Estate","Real Estate, Transportation",The company focuses on renting seven- and 15-passenger vans and also offers cargo and wheelchair-accessible vans.,"Airport Van Rental is a family-owned company and we are active in the community. We have been in the vehicle rental business for over 12 years, renting all types of vehicles, and now specializing in Vans.  We decided to become a van rental company because we felt it was an area we could do better in than any other company. We are the recognized industry leader in Van Rentals. We were the first van rental company in Los Angeles, San Francisco, San Jose, Oakland, Ontario, Orange County,  Las Vegas and Sacramento. We know from our years of experience and customer feedback, that the typical car rental company does not offer our specialized van rental personal service. When you rent a regular car, most people have a general idea of its features. But getting the exact van rentals for their special needs often requires a phone call or two to make certain that you get the perfect van. And our customer agents welcome your phone calls and are thoroughly knowledgeable about all of the features of our extensive airport van rental fleet.",https://www.linkedin.com/company/airport-van-rental,,https://twitter.com/VanRentalUSA,https://www.facebook.com/airportvanrental
Avrek Law Firm,https://www.crunchbase.com/organization/avrek-law-firm,http://www.avrek.com/locations/riverside/,"Automotive, Consulting, Health Care, Logistics","Health Care, Professional Services, Transportation","Medical Malpractice Attorneys Serving Riverside, California","Avrek Law Firm, proudly assists individuals living and working in Riverside and surrounding communities who have suffered personal injuries due to the fault of others. Our office is located in Riverside, California. If you have been injured in an accident of any kind, you owe it to yourself and your loved ones to explore your legal options. Cases we handle include car, truck and motorcycle accidents, burn injuries, birth injuries, and injuries from dog bites.",,,http://twitter.com/avreklawfirm,http://www.facebook.com/avreklawfirm
AVTeam,https://www.crunchbase.com/organization/avteam,http://www.avteam.net/,"Automotive, Electronics, Manufacturing","Consumer Electronics, Hardware, Manufacturing, Transportation",AVTeam is a global supplier of aftermarket Engines and Components.,"AVTEAM is a global supplier of aftermarket Engines and Components. The Company has historically focused on the purchase and resale of Engines and Components for the Pratt & Whitney JT8D series of engines, which power approximately 40% of the world's commercial aviation fleet. The Company has recently expanded its product line to include the CFM56 series of engines, which had the highest production volume of any engine series in 1996.",,,,
AVTOMATE,https://www.crunchbase.com/organization/avtomate,http://avtomate.com,"Automotive, Logistics",Transportation,AVTOMATE helps car owners get income by leasing them to popular taxi services systems.,"AVTOMATE helps car owners get income by leasing them to popular taxi services systems. AutoMate is a safe and reliable platform that helps hand over, locate and rent a car for private, business or business trips",,,,
Avus Auto Sport,https://www.crunchbase.com/organization/avus-auto-sport,http://www.avusautosport.com/,Automotive,Transportation,"Avus Autosport is the Los Angeles center for all your BMW & Mini repair, performance, maintenance and service needs.","Whether it’s a routine oil change to an entire engine overhaul, rest assured that Avus is prepared to handle any job. Avus delivers the highest quality of workmanship at prices significantly below the Dealer. The difference is in the attention to detail, fair prices, highly qualified technitions, and BMW factory fluids and parts. One of our most popular services is our pre-purchase inspections. If you are considering a pre-owned BMW, we highly recommend earning our stamp of approval. The degree to which we scrutinize the mechanical functionality of a used BMW ensures that your potential investment is safe and up to performance par.",,,,http://www.facebook.com/pages/Avus-AutoSport-BMW-Mini/167721056576691
AVX Corporation,https://www.crunchbase.com/organization/avx-corporation,http://avx.com,"Automotive, Electronics, Manufacturing","Consumer Electronics, Hardware, Manufacturing, Transportation",AVX Corporation (AVX) is a manufacturer and supplier of a broad line of passive electronic components and related products.,"AVX Corporation is an international manufacturer and supplier of advanced electronic components and interconnect, sensor, control and antenna solutions with 29 manufacturing facilities in 16 countries around the world. They offer a broad range of devices including capacitors, resistors, filters, couplers, sensors, controls, circuit protection devices, connectors and antennas. AVX components can be found in many electronic devices and systems worldwide. The company is publicly traded on the New York Stock Exchange (NYSE:AVX).",https://www.linkedin.com/company/avxcorp/,,https://twitter.com/AVXCorp,https://www.facebook.com/avxcorp/
Awayr A.I.,https://www.crunchbase.com/organization/awayr,http://www.getawayr.com,"Automotive, Human Computer Interaction, Machine Learning, Military, Public Safety, SaaS, Software, Space Travel, Transportation","Artificial Intelligence, Data and Analytics, Design, Government and Military, Information Technology, Science and Engineering, Software, Transportation","Awayr A.I. develops software solutions for HMI development in automotive, defense, space and other applications.","Awayr A.I. uses data-driven design and machine learning to produce SaaS software products. Our solutions help engineers understand the human attention and distraction implications of designs in real-time, to help them build better and safer user interface.",https://www.linkedin.com/company/awayr/,,,
Axiom Materials,https://www.crunchbase.com/organization/axiom-materials,http://axiommaterials.com/,"Automotive, Manufacturing, Medical","Health Care, Manufacturing, Transportation",A global leader in advanced composites development and manufacturing,"Axiom Materials  is a progressive composite materials manufacturer founded with the intention of combining a quality prepreg, adhesive, and ancillary composite products platform with customer-focused service and forward-thinking design. THeir reputation for agility and flexibility sets us apart in their industry. They work closely with clients across the globe in aerospace, military, automotive, industrial, sports and medical industries to create exceptional, next-generation solutions.",,,,
Axiom Product Administration,https://www.crunchbase.com/organization/axiom-product-administration,http://www.axiomadmin.com,"Automotive, Internet of Things, Mobile","Internet Services, Mobile, Transportation",Axiom has modernized the F&I automotive space by fusing new products with interactive technology for both the dealer and the customer.,"Axiom Product Administration is focused on the development of technology solutions for the automotive industry. Its products mainly focuses on finance, insurance, and retention. It offers its services for automotive dealers, financial institutions, OEM distributors, and advertising CRM customers. Axiom Product Administration offers Revolution Key Protection, a Bluetooth tracker that is able to locate misplaced keys; and COVI, an application that enables its users to connect with automotive dealers and obtain notifications and information about maintenance, warranty, and more.   Axiom Product Administration was founded by Michael Reth in January 2014. It is based in St Louis, Missouri.",,,https://twitter.com/AxiomProducts,https://www.facebook.com/axiomproducts/
"Axip Energy Services, LP",https://www.crunchbase.com/organization/axip-energy-services-lp,http://www.axip.com,"Automotive, Energy, Logistics, Manufacturing, Oil and Gas, Renewable Energy","Energy, Manufacturing, Natural Resources, Sustainability, Transportation",Axip Energy Services is an oil & energy company providing compression and production equipment.,Axip Energy Services is an oil & energy company providing compression and production equipment.,https://www.linkedin.com/company/valerus,,https://www.twitter.com/valerusservices,https://www.facebook.com/150471131675030
AxleTech International,https://www.crunchbase.com/organization/axletech-international,http://axletech.com,"Automotive, Manufacturing","Manufacturing, Transportation","AxleTech International is a global manufacturer and supplier of axles, axle components, planetary axles, brakes, and aftermarket parts for","AxleTech International is a global manufacturer and supplier of axles, axle components, planetary axles, brakes, and aftermarket parts for specialty trucks, military vehicles, and off-highway machines used in the construction, material handling, forestry, mining,and agriculture markets.",https://www.linkedin.com/company/axletech-international,,,https://www.facebook.com/axletechinternational
Axonne,https://www.crunchbase.com/organization/axonne,https://www.axonne.com/,"Automotive, Autonomous Vehicles",Transportation,Axonne develops next-generation high-speed network connectivity solutions for autonomous.,"Axonne develops next-generation high-speed network connectivity solutions for autonomous driving that require a high degree of functional reliability and electric vehicle-friendly power efficiency. The company solutions integrate systems in the connected car, such as autonomous driving sensors and displays with compute clusters as well as proprietary mixed-signal circuits, algorithms, and digital signal processing help with demanding applications, enabling drivers to get safety, reliability, security, and electric vehicle-friendly power efficiency.",,,,
AZ Auto Aesthetics,https://www.crunchbase.com/organization/az-auto-aesthetics,https://wedetailaz.com/,Automotive,Transportation,AZ Auto Aesthetics is a local Arizona car detailing company that provides a wide range of car wash and coat correction services.,"As a premier detailing and restyling facility serving Phoenix and surrounding cities in the Valley, our team is committed to transforming your vehicle with a deep cleaning of your car’s interior and exterior, as well as paint protection and window tint installation. Our quick, meticulous auto detailers can provide a level of perfection that you won’t find anywhere else in the Valley. We offer a large variety of packages that are designed to provide protection to your vehicle as well as enhancing its sleek, smooth exterior by correcting blemishes, scratches, and scores in the paint. With superior attention to detail and certified paint correction technicians, we are five star rated across the web. We also offer a variety of ceramic coating and paint protection warranties to guarantee the life of your ceramic coating.",,,https://twitter.com/aesthetic_az,https://www.facebook.com/azautoaesthetics/
AZ Auto Parts LLC,https://www.crunchbase.com/organization/az-auto-parts-llc,http://azautopartslv.com,Automotive,Transportation,"Auto Body Parts in Las Vegas, NV","Address: 2167 N Decatur Blvd, Las Vegas, NV 89108, USA",,,,
"AZ Towing, Inc",https://www.crunchbase.com/organization/az-towing-inc,http://www.aztowinginc.com,Automotive,Transportation,"AZ Towing offers roadside services, including tire changes, jump starts, auto lockouts, and fuel delivery.","AZ Towing, Inc. is your #1 source for Towing in and around Columbia, Maryland. We are a professional Towing company serving all of Columbia, Ellicott City, Catonsville, Arbutus, Elkridge, Jessup, Laurel, North Laurel,and the surrounding areas. GREAT RATES!!! SPEEDY and polite, professional service, 24 Hour FAST response Towing and Roadside Service, Top $$ Paid for Junk Cars and unwanted vehicles. We specialize in Auto Towing, Truck Towing, Flatbed Towing, and Light & Medium Duty Towing. We provide Local and Out-of-town Tows and Hauling. Give us a call for a quote and for all your Towing needs! Towing & Roadside Service. Our Roadside Service includes Tire Changes, Jump Starts, Auto Lockouts, Fuel Delivery, and Off Road Recovery. We provide 24-hour quick response at competitive prices. We provide Flatbed Towing both long distance and locally. AZ Towing, Inc. maintains a skilled staff to answer all of your questions. We offer free Junk Car removal, and pay top $$$ for Junk Cars and unwanted vehicles. We have built our reputation on our commitment to providing you with quality Towing and Roadside Service in and around Columbia, and the surrounding areas.",,,http://twitter.com/AZTowingInc,http://www.facebook.com/AZ-Towing-Inc/475987119088675
azpro,https://www.crunchbase.com/organization/azpro,https://www.azprogroup.com,"Automotive, Graphic Design, Printing","Content and Publishing, Design, Media and Entertainment, Transportation","Azpro executes large-scale printing projects, from vehicle wraps to billboards.","Azpro executes large-scale printing projects, from vehicle wraps to billboards. The company was founded on a mission to build solid, long-lasting relationships with clients. Established in 2004, azpro is based in Avondale, Arizona.",https://www.linkedin.com/company/azpro-group/,,https://twitter.com/azpro_group,https://www.facebook.com/azprogroup
Azran Financial,https://www.crunchbase.com/organization/azran-financial,https://www.azranfinancial.com,"Automotive, Blockchain, Cryptocurrency, Financial Services, FinTech, Social Media","Financial Services, Internet Services, Media and Entertainment, Other, Payments, Software, Transportation","Azran Financial serves businesses and individuals in the areas of accounting, audit, tax, and advisory services.","Azran Financial is a full-service certified public accounting (CPA) and advisory firm that serves businesses and individuals in the areas of accounting, audit, tax, and advisory services. The firm provides many services, including income tax preparation, compliance, advisory, and planning for all types of businesses and individuals; IRS and state audit representation; payroll reporting; QuickBooks setup, support, and training by certified ProAdvisors; business startup services and entity selection; monthly bookkeeping; financial statements; audit and attest; financial reporting and analysis; outside and interim CFO and controller services; transactional advisory; forensic accounting; business valuation; fraud examination; financial modeling; and management consulting services. Azran Financial’s focus areas include manufacturing and distribution (specialists in apparel and food service); professional practices (specialists in law firms and financial advisors), startups (specialists in venture capital and private equity backed); distressed entities (specialists in bankruptcy, insolvency, and restructuring); real estate; and non-profit entities. Azran Financial was founded in November 2010 and is based in Calabasas, California.",http://www.linkedin.com/company/azran-financial,,http://twitter.com/azranfinancial,http://www.facebook.com/azranfinancial
Azuga,https://www.crunchbase.com/organization/azuga,https://www.azuga.com,"Automotive, Customer Service, Insurance","Financial Services, Other, Professional Services, Transportation",Azuga is a leading connected vehicle platform for helping their customers in to turn data about vehicles and their use.,"Azuga is a leading connected vehicle platform for helping their customers in to turn data about vehicles and their use into intelligence that improves operations and safety while reducing costs and risk. Azuga provides reliable end-to-end solutions for commercial fleets, government agencies, insurance companies and automotive industry suppliers, encompassing hardware, the Azuga one platform, saas applications, support and data analytics.",https://www.linkedin.com/company/azuga-inc-/,,https://twitter.com/azuga_gps,https://www.facebook.com/azuga.gps/
B&B Manufacturing,https://www.crunchbase.com/organization/b-b-manufacturing,https://www.bbman.com/,"Automotive, Drones, Food and Beverage, Industrial Manufacturing, Manufacturing","Consumer Electronics, Consumer Goods, Food and Beverage, Hardware, Manufacturing, Transportation",B&B Manufacturing produces & distributes custom and standard synchronous drive products.,"B&B Manufacturing produces and distributes custom and standard U.S.-made synchronous drive products that include timing belt pulleys, roller chain sprockets, gears, sheaves, pulley bar stock, flanges, QD bushings, taper-lock bushings, and related parts for the power transmission and precision mechanical component industries.",https://www.linkedin.com/company/b&b-manufacturing-inc./,,https://twitter.com/bbmanufacturing,https://www.facebook.com/bandbmanufacturing
B&R Body Shop,https://www.crunchbase.com/organization/b-r-body-shop,http://www.brbodyshop.com/,"Automotive, Retail, Service Industry","Commerce and Shopping, Other, Transportation","B&R Body Shop is a auto repair shop in Charlotte, North Carolina","B&R Body Shop has served the metro Charlotte area for more than 75 years in North Carolina with six locations in and around the Charlotte area as well as a location in Rock Hills, S.C.",,,,https://www.facebook.com/BR-Body-Shop-1304815122990957/
B. Coleman Jets,https://www.crunchbase.com/organization/b-coleman-jets,https://www.b-coleman.com/,"Aerospace, Automotive","Science and Engineering, Transportation","B. Coleman Aviation fixed base operations are offering private aircraft handling, charter services and aircraft management services.","B. Coleman Aviation fixed base operations are offering private aircraft handling, charter services and aircraft management services. Their company is inspired by Elizabeth “Bessie” Coleman, a pioneer aviator and legendary pilot. Bessie Coleman was the first African American to earn a pilot’s license. Because flying schools in the United States denied her entry, she taught herself French and moved to France, to earn her international pilots license from France’s well-known “Caudron Brother’s School of Aviation”.  Bessie came back to the United States and earning a living barnstorming and performing aerial tricks, stunt flying and parachuting.  Like Amelia Earhart, Bessie Coleman remains an inspiration and pioneer to aviators around the world.",https://www.linkedin.com/company/b-coleman-aviation/,,https://twitter.com/colemanaviation,https://www.facebook.com/bcolemanaviation/
B. Wild's Auto Sales & Service,https://www.crunchbase.com/organization/b-wild-s-auto-sales-service,http://bwildsautosalesandservice.com,Automotive,Transportation,"Auto Repair in Hastings, MI","Address: 328 N Michigan Ave, Hastings, MI 49058, USA",,,,
B2BUV,https://www.crunchbase.com/organization/b2buv,,Automotive,Transportation,B2BUV controls much of the business to business utility vehicle market in the southeastern U.S.,B2BUV controls much of the business to business utility vehicle market in the southeastern U.S.,,,,
B4C Technologies,https://www.crunchbase.com/organization/b4c-technologies,http://b4ctechnologies.com,"Automotive, Manufacturing, Oil and Gas","Energy, Manufacturing, Natural Resources, Transportation",B4C Technologies manufactures non-toxic chemicals to help clients extend the life of metal parts in the harshest corrosive conditions. ,"B4C Technologies, LLC manufactures and delivers non-toxic chemicals to help clients extend the life of metal parts in the harshest abrasive and corrosive conditions. The company’s process has a range of potential applications, such as body and vehicle armor, high-speed cutting tools and dies, wood-cutting tips, lawn mower blades, drill bits, and surgical blades. It services customers in the United States. The company was founded in 2010 and is based in Palm City, Florida.",,,,http://www.facebook.com/pages/B4C-Technologies/252761364846544
B4dealer.com,https://www.crunchbase.com/organization/b4dealer,https://www.b4dealer.com/,"Automotive, E-Commerce","Commerce and Shopping, Transportation",Auto e-commerce startup connecting retail car buyers to auto wholesale market,"B4dealer.com is an E-commerce startup specializing in connecting retail customers to pre-own auto wholesale market. Our mission is to maximize the purchase power for customers and provide hassle-free car buying experience with everything handled online.  The auto related service includes: auto financing, auto transportation, consignment, retail, repair and toning.",https://www.linkedin.com/company/18034436,,,https://www.facebook.com/pg/%E8%AF%9A%E8%81%9A%E6%B1%BD%E8%BD%A6Online-2041661632781964/posts/
BabbaCo,https://www.crunchbase.com/organization/babbaco-2,http://www.babaco.com/,Automotive,Transportation,BabbaCo develops and commercializes alarm systems for commercial vehicles.,"BabbaCo develops and commercializes alarm systems for commercial vehicles. Founded by [Jessica Nam Kim](http://www.crunchbase.com/person/jessica-nam-kim), BabbaCo is based in Moonachie, New Jersey.",https://www.linkedin.com/company/babaco-alarm-systems-inc,,https://www.twitter.com/babacoalarm,https://www.facebook.com/babacoalarmsystems
Back Bay Global LLC,https://www.crunchbase.com/organization/back-bay-global-llc,http://www.backbayglobal.com,"Automotive, Events, Wine And Spirits","Events, Food and Beverage, Media and Entertainment, Transportation",Holding Company,"Companies owned provide: Wine & Spirit Warehousing, Vineyard Supply, Import/Export Management and Customs Brokers, Logistics, Cellar Design and Management, Corporate and Private Wine Events.",,,,
BacklotCars,https://www.crunchbase.com/organization/backlot-cars,http://backlotcars.com/,"Automotive, Marketplace, Wholesale","Commerce and Shopping, Transportation","BacklotCars allows auto dealers, auto finance, and rental car companies to transact without having to go to physical auctions.","BacklotCars allows auto dealers, auto finance, and rental car companies to transact without having to go to physical auctions. Through BacklotCars, auto dealers, auto finance, and rental car companies can transact without having to go to physical auctions. The company’s end to end solution is truly seamless for dealers as BacklotCars provides vehicle inspections, transportation, and inventory finance services. The online marketplace offers a 24-7 “bid-ask” marketplace along with vehicle inspections and is used by dealers in 46 states. It’s designed to make the process of selling cars easier for both buyers and sellers by addressing longstanding pain points of online transactions like certified inspections. BacklotCars was founded in 2014 and is headquartered in Kansas City, Missouri, United States.",http://www.linkedin.com/company/backlot-cars,,http://twitter.com/BacklotCars,http://www.facebook.com/backlotcars
Backstage Limousine,https://www.crunchbase.com/organization/backstage-limousine,http://www.limo321.com,Automotive,Transportation,"Backstage Limousine is a limousine company based in Orlando, Florida.",Backstage Limousine is Orlando’s (and Florida’s) leading limousine company. Founded and privately owned by Mohammad Ashfaq,http://www.linkedin.com/company/backstage-limousine-orlando,,http://twitter.com/BackstageLimo,http://www.facebook.com/OrlandoLimousineServices
Badger Chevrolet Buick,https://www.crunchbase.com/organization/badger-chevrolet-buick,https://www.badgerchevroletbuick.com/,"Automotive, Commercial, Professional Services","Other, Transportation","Badger Chevrolet Buick is provides chevrolet auto repair service, and Buick, Chevrolet auto parts accessories.","Badger Chevrolet Buick is provides chevrolet auto repair service, and Buick, Chevrolet auto parts accessories.",,,,
Badger Truck Center,https://www.crunchbase.com/organization/badger-truck-center,https://www.badgertruck.com/,"Automotive, Wholesale","Commerce and Shopping, Transportation",Badger Truck Center is a commercial truck center that can provide all your truck needs from sales to service and parts.,"Badger Truck Center is a second-generation, family-owned  consumer and commercial truck dealership with locations throughout southeastern Wisconsin. Badger started its business with the Ford franchise, and has expanded to include Isuzu and Chrysler, Dodge, Jeep and Ram. Additionally, Badger Truck has expanded its line of businesses to provide complementary services to its customers; Quick Lane Tire and Auto Center, Badger Rebuild and Badger Truck Equipment. Badger’s philosophy of teamwork, integrity, and open communication with customers ensures high quality equipment at the best value. Headquartered in Milwaukee, Wisconsin, Badgers services customers throughout Wisconsin and Illinois.",https://www.linkedin.com/company/badger-truck-center/?originalSubdomain=in,,,https://www.facebook.com/badgertruckcenter/
Baja Designs,https://www.crunchbase.com/organization/baja-designs,http://www.bajadesigns.com/,"Automotive, Product Design","Design, Transportation","A San Marcos, Calif.-based provider of off-road lighting systems for the automotive market.","For 20+ years Baja Designs has engineered revolutionary ways to stay at the forefront of motorcycle and automotive lighting. The first product developed was a Dual Sport kit that made a pure off road motorcycle minimally street legal.  This intimate knowledge of motorcycle electrical capabilities led to a natural evolution to engineer the first HID motorcycle race light.  Owner/Lead engineer Alan Roach and Product Development Engineer Stephen “Tex” Mitchell were avid Baja 1000 motorcycle racers who were able to fine tune a motorcycle’s limited light optics to maximize rider comfort, speed and safety.  As a result, BD lights have won every professional and amateur motorcycle and ATV Baja 1000 class for over 15 years.",https://www.linkedin.com/company/baja-designs-inc-,,https://www.twitter.com/bajadesigns,https://www.facebook.com/bajadesigns.truckbuggy
Baker Industries,https://www.crunchbase.com/organization/baker-industries,https://bakerindustriesinc.com,"Automotive, Manufacturing","Manufacturing, Transportation","Baker Industries is a provider of custom tooling, parts and fixtures primarily serving automotive and aerospace markets.","Baker Industries is a provider of custom tooling, parts and fixtures primarily serving automotive and aerospace markets. Baker has extensive in-house design and manufacturing capabilities, including machining, fabricating, assembly and additive manufacturing.",https://www.linkedin.com/company/baker-industries-inc/about/,,,
Balco Industries,https://www.crunchbase.com/organization/balco-industries,http://balcoind.com,Automotive,Transportation,Balco Industries is a technology driven organization.,"Balco industries is a technology driven organization and has been serving both the domestic and international markets in the field of steel balls. It is one of the major manufacturers of stainless steel balls, chrome balls, brass balls, carbon steel balls, inox, eclipse, ballcone, cylinder and grinding media for bicycle and other industries. BALCO INDUSTRIES Specialties can provide balls in any size in any machinable material to meet your requirements.",,,,
Baltic Motors Corporation,https://www.crunchbase.com/organization/baltic-motors-corporation,,Automotive,Transportation,Baltic Motors Corporation is operates Ford and Land Rover car dealerships.,"Baltic Motors Corporation is operates Ford and Land Rover car dealerships. The company imports and sells Ford and Land Rover vehicles, parts and accessories, and provides after-sales services.",,,,
Bama Leasing,https://www.crunchbase.com/organization/bama-leasing,https://www.bamaleasing.com/,"Automotive, Finance, Financial Services","Financial Services, Transportation",Bama Leasing provides commercial vehicle financing and leasing services.,"BAMA Commercial Leasing provides commercial vehicle financing and leasing services. The company provides discounts and financing options to Uber partners, with payments deducted directly from their Uber earnings. It also offers a manufacturer's warranty and maintenance program with the lease agreement.   BAMA Commercial Leasing, LLC was incorporated in 2015 and is based in Montoursville, Pennsylvania.",,,,
Bandag,https://www.crunchbase.com/organization/bandag,http://www.bandag.com,"Automotive, Transportation",Transportation,Tire Solutions,"More. That's what you get with Bridgestone Bandag Tire Solutions. More industry-right products. More tire management services. And more coverage. All so that you can be more profitable. Behind a family of strong, well-respected brands, BBTS can expertly provide the right tire choices for your needs. And with the global resources of Bridgestone, expect advanced tire technology, experts who can provide real answers to your tire problems and unparalleled service with programs like Longer Mileage Program, Total Life Cycle Costing, Emergency Road Service and plenty more to keep your business moving.",,,,
Bandspeed,https://www.crunchbase.com/organization/bandspeed,http://bandspeed.com,"Automotive, Software, Wireless","Hardware, Mobile, Software, Transportation",Bandspeed is a provider of combined silicon-software solutions.,"Bandspeed provides combined silicon-software solutions that dramatically simplify the deployment and ongoing management of enterprise wireless LANs, thereby lowering the total cost of ownership. Bandspeed's RF management solution offers the superior physical layer performance that enterprises require, plus the flexibility of a software implementation that enables OEMs and ODMs to rapidly create new services. Utilizing omni-directional or spatial division multiple access (SDMA) platforms, the Bandspeed solution enables cost-effective indoor, campus and outdoor wireless LANs with continuous automated management features that ensure unsurpassed network efficiency and user satisfaction.",,,,https://www.facebook.com/band-speed-1698104070409135
Bangastang Mod Shop,https://www.crunchbase.com/organization/bangastang-mod-shop,http://www.bangastang.com/,"Automotive, Online Portals, Shopping","Commerce and Shopping, Internet Services, Transportation",Bangastang Mod Shop is an online store which provides Mustang Parts and Mustang Accessories .,"Bangastang Mod Shop is an online store which provides Mustang Parts and Mustang Accessories .We offer a wide range of Mustang parts and accessories like custom engine dress-up, spoilers, Mustang body kits, Mustang suspension upgrades, exhaust, Mustang upholstery and paint at very affordable price.",,,http://twitter.com/Bangastang,http://www.facebook.com/pages/Bangastang/111600098889809
Bar None Auction,https://www.crunchbase.com/organization/bar-none-auction,http://www.barnoneauction.com,"Auctions, Automotive, Construction, E-Commerce, Industrial, Logistics, Manufacturing, Online Auctions","Commerce and Shopping, Manufacturing, Real Estate, Transportation","Bar None Auction is the onsite & online heavy equipment consignment auction with commercial truck sales in Phoenix, Riverside & Sacramento.","Bar None Auction is an industrial auction house that specializes in commercial trucks, manufacturing tools, construction vehicles & heavy equipment. Our year round auctions are primarily conducted in Northern & Southern California, Oregon and Arizona. Bar None Auction regularly hold heavy equipment & commercial truck auctions in Sacramento, Riverside, Portland & Phoenix. Recently, we have spread our industrial item auctions to Washington, Utah, New Mexico and Nevada. http://www.BarNoneAuction.com",http://www.linkedin.com/company/bar-none-auction,,http://www.twitter.com/barnoneauction,http://www.facebook.com/Barnoneauction123
Bare Labor,https://www.crunchbase.com/organization/bare-labor,,Automotive,Transportation,"Bare Labor is launching a dynamic Platform (iOS, Android, & Website) that will alleviate many of the stresses surrounding Automotive Repair.","Bare Labor LLC is launching a dynamic new Platform (iOS, Android, & Website) that will alleviate many of the stresses surrounding Automotive Repair. By providing users the High/Average/Low Costs for repairs, as well as reputable shops and additional repair information, Bare Labor seeks to become the industry leader in Automotive Repair Information -- something easily attainable given there are only two competitors in this field, without the industry expertise of Bare Labor. They are looking for funding, in exchange for a 25% return on loan financing, in order to ensure the August launch is successful and fully impactful. Any further questions, details, or negotiations, please contact us. Thank you.",,,,
Barodge Auto Pool,https://www.crunchbase.com/organization/barodge-auto-pool,,"Automotive, Commercial","Other, Transportation","Barodge Auto Pool offers automotive auction services, which includes insurance and wholesaler inventories, damaged, salvage.","Barodge Auto Pool, Inc. offers automotive auction services, which includes insurance and wholesaler inventories, damaged, salvage, and theft-recovery units.",,,,
Barr Commercial Doors,https://www.crunchbase.com/organization/barr-commercial-doors,http://barrdoor.com,"Automotive, Building Material, Logistics, Manufacturing, Real Estate","Manufacturing, Real Estate, Transportation",Barr Commercial Doors is a provider of commercial door and loading dock equipment company with full service.,"Barr Commercial Door is a full service commercial door & loading dock Equipment Company. For over 40 years they’ve been providing top quality service and support to customers like you. They are available on a 24 hour basis to perform repairs, service, testing & installation of a wide variety of doors, hardware & equipment that you will find throughout your building(s). Barr Commercial Doors provides full service throughout Southern California.",,,,http://www.facebook.com/barrdoor
Barr-Thorp Electric Co.,https://www.crunchbase.com/organization/barr-thorp-electric-co,http://www.barr-thorp.com/,"Automotive, Electric Vehicle, Wholesale","Commerce and Shopping, Transportation",Barr-Thorp Electric is an electrical control solutions provider.,"Barr-Thorp Electric Company is a third generation, family-owned business established in 1923 as a motor sales and repair facility. We primarily supply products that require engineering assistance for proper selection and installation. However, as a full-line distributor, we offer a full breadth of products including items that are commonly considered commodities. Our primary customer base consists of OEMs, system integrators, and industrial users. We focus on Price, Price, Price for our OEM customers. Price to us is about cost of product, cost of fulfillment and is there something that will work better but cost less? Barr-Thorp Electric helps integrators ensure jobs stay profitable with assistance in part selection to commissioning. And for our industrial facilities customers, we offer expertise in applying the best technology to improve production flow. Whether you are an OEM in need of new ideas or a plant engineer trying to fix an ongoing problem, we’ve probably seen it before and would be happy to give you a hand. ",https://www.linkedin.com/company/barr-thorp-electric-co-inc-/,,https://twitter.com/barrthorp,https://www.facebook.com/barr.thorp.electric
Barrett Trucks,https://www.crunchbase.com/organization/barrett-trucks,,Automotive,Transportation,Barrett Trucks retails medium-duty trucks.,Barrett Trucks retails medium-duty trucks.,,,,
