Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
LocalRaces.com,https://www.crunchbase.com/organization/localraces-com,https://localraces.com,"Event Management, Events, Local, Search Engine, Transaction Processing","Events, Financial Services, Internet Services, Media and Entertainment, Payments, Sales and Marketing, Software",LocalRaces is an event management platform that provides technology to create experiences and make event management profitable.,"WE PROVIDE RACE DIRECTORS THE TECHNOLOGY TO CREATE EXPERIENCES PARTICIPANTS WILL LOVE AND TO MAKE EVENT MANAGEMENT EASIER AND MORE PROFITABLE. LocalRaces.com is more than online race registration and event management software in the $2 billion endurance event market.  Our technology creates a great event experience for runners, cyclists, and triathletes.  From driving new participants, to collecting data insights that result in better decisions, to offering timesaving automated processes that sets our clients apart from their competition, we make managing endurance events more efficient and profitable. The company acts as a payment facilitator for both race directors and managers of running and cycling clubs.  We process race participant, sponsor, and club member registrations, both online and onsite, utilizing our mobile credit card readers.  The company charges a $1.50 + 6% processing fee to registrants, while providing in-kind event management SaaS solutions to the race directors.  Our all-in-one web-based software suite includes registration, volunteer, sponsor, advertising, and vendor management solutions.   Athletes sign up for our clients’ events and clubs on LocalRaces.com, the nation’s largest network of local running and cycling communities, where we host thousands of event, club, and trail profiles in all 381 U.S. metropolitan areas.  We provide every registered athlete web-based tools and mobile applications to manage their upcoming race itineraries, past results, club memberships, personal records, goals, and training runs and rides.  The company generates additional revenues from our network of media properties via featured event paid listings, display ads, and from 3rd party offerings to our registered athlete database of highly affluent consumers in the $8 billion running shoe and apparel market. Our sites and mobile applications are powered by our proprietary LocalRaces API, which aggregates race event, trail, club, and athlete meta data supplied by athletes, race directors, other event engines, race result databases, and training applications like Strava and Garmin.  Opening our API to 3rd party web and mobile app development will generating additional registrations and ad revenues.",https://www.linkedin.com/in/tobyteeter,,http://twitter.com/localraces,http://facebook.com/localraces
Localist,https://www.crunchbase.com/organization/localist,http://localist.com,"Events, SaaS, Social Media, Software","Events, Internet Services, Media and Entertainment, Software",Localist is a software company that users can use to market their events through an online calendar.,"OUR VISION  Every event, discoverable. Why? Humans are social animals. When they come together, a connection is created, which creates a stronger bond of tolerance and understanding. Scale that up, and we're living in a more tolerant and understanding society. OUR MISSION  Lower the barriers that prevent events from getting online. OUR PRODUCTS  Our core product is calendar marketing software that helps organizations publish, manage and promote upcoming events to their audience. Our native mobile app, Tailgate, helps audience members connect, engage and react with each other at events in real-time. The result of using our software is far-reaching. Our products reinforce the idea that events and event content are powerful ways to connect communities to organizations. Ultimately, we want every public event happening in the world to be online so people can discover them and connect with each other. If ""connection"" is the atom of the idea, what's a great way to connect people together at a large scale? Events! Bringing people together around a common cause or interest sparks thousands of these connections in a single moment. Our products facilitate that. WHAT IT'S LIKE TO WORK HERE  We are not the typical ""work hard, play hard"" company culture, (which just translates to long hours and heavy drinking). Instead, we focus on making everyone feel deeply rewarded by working on things that matter while actively encouraging healthy work-life balance.",http://www.linkedin.com/company/localist.com,,http://twitter.com/localist,http://www.facebook.com/lclst
LocaleIQ,https://www.crunchbase.com/organization/nau-media-corporation,http://www.localeiq.com,"B2B, Business Intelligence, Enterprise Software, Event Management, Government, GovTech, Location Based Services, Navigation, Project Management, SaaS","Administrative Services, Data and Analytics, Events, Government and Military, Information Technology, Internet Services, Media and Entertainment, Navigation and Mapping, Other, Software","Intelligent location management for internal and field business operations, impactful visitor engagement and location intelligence (LI).","Why LocaleIQ LocaleIQ™ is a multi-tenant SaaS intelligent location management solution that enables customers to bring together valuable geographical, IoT/sensors and people to collaborate in a seamless environment with no expertise.  Providing smart cities, smart industry, smart building, venues, outdoor recreation and many other verticals with a solution that can unlock GIS data, IoT/sensor telemetry and people inputs to provide better information, operations and analytics for their organizations and their customers.  Customers can now easily manage maps, content, location-based projects, events, asset and inventory tracking along with real-time and scheduled updates to accessibility, closures, alerts and more.  Empowering the right people with the right tools to manage their location business whether it is a smart city, smart factory or recreation area. Innovation Businesses have been using multiple, old, complex technology solutions that required training and expertise to manage their location operations, thus restricting management of this data to a few, highly trained employees.  LocaleIQ’s SaaS platform offers a single solution, with map drawing tools and smart forms that any staff member can use whether in the office, or from the field to publish real-time location updates to their interactive digital maps and websites. Disruption We are creating a NEW SOLUTION CATEGORY that combines multiple solutions into a single, easy to use platform that opens the doors for any staff member to contribute to location-based information management and online publishing. By offering predictable, affordable pricing and a single, map agnostic solution we save our customers money, resources, and time and give them a way to reach their customers through interactive digital maps that they haven’t been able to do up until now! Our Expertise Nau Media’s team are proven leaders that have delivered best in class enterprise and SMB solutions and are domain experts in enterprise SaaS platforms and digital mapping.  We have met with hundreds of experts in the roles of GIS, digital mapping, government land management, and outdoor recreation related industries to ensure that we build a platform that meets our target customers’ digital mapping and media management needs with one integrated business solution.",https://www.linkedin.com/company/localeiq/,,https://twitter.com/LocaleIQ,http://www.facebook.com/LocaleIQ
Livestage,https://www.crunchbase.com/organization/livestage,http://livestage.com,"Digital Media, Events, Music, Software","Events, Media and Entertainment, Music and Audio, Software",Livestage is a 360° digital platform for live music that streams concerts live and on-demand with a spectrum of interactive features.,"LIVESTAGE is a 360° digital venue for live music that will stream concerts live and on-demand with a spectrum of interactive features. Leveraging our groundbreaking 360HD° live streaming workflow, fans can swipe, pinch pan and tilt between 360° and HD angles in the crowd and onstage. LIVESTAGE will enable fans to get closer to their favorite artists on the largest stage in the world. Viewers will have a chance to watch concerts whenever and however they want on smart TVs, tablets, and computers.",https://www.linkedin.com/company/livestage/,,,
Lively,https://www.crunchbase.com/organization/lively,http://getlive.ly,"Apps, Events, Mobile, Music","Apps, Events, Media and Entertainment, Mobile, Music and Audio, Software",Lively is a developer of a mobile music platform used to download live recordings.,"Lively is a Seattle-based music technology company and direct-to-fan mobile platform that brings artists, fans, and brands together by capturing the live performance and encouraging people to live in the moment. Lively provides high-quality audio and video recordings of live performances through an app-based interface. The Lively app is available for download on iOS, Android, Windows Phone, Amazon’s Kindle Fire, and tablet devices. Artists use Lively to easily record and upload audio of live performances for purchase by fans shortly following a show, while a professional video can be available within 24 hours. By using the Lively platform, artists create, market, and distribute their shows while creating new revenue streams. Fans are able to connect with their favorite performers in a new way, discover new performances and listen to and watch their shows on their mobile devices, computer, TV, or in the car.",http://www.linkedin.com/company/3608444,,http://twitter.com/LivelyLLC,http://www.facebook.com/LivelyLLC
livecube,https://www.crunchbase.com/organization/livecube,https://livecube.co/,"Communities, E-Commerce, Education, Events, Gamification, Human Resources, Internet, Marketplace, Mobile Apps","Administrative Services, Apps, Commerce and Shopping, Community and Lifestyle, Education, Events, Gaming, Internet Services, Media and Entertainment, Mobile, Software","Listmee is an online marketplace, allowing startups to find co-founders, professionals, and entrepreneurs and more.","Listmee is an online marketplace, allowing startups to find co-founders, professionals, and entrepreneurs and professional people to find the right startup or project match for their long-term career aspirations. Listmee is a free, easy to use, and specifically designed for busy people with a career mission. Its users are only being contacted by people or projects they approve and want to know more about. It is based in Brisbane, Australia.",http://www.linkedin.com/company/livecube,,http://twitter.com/livecube,http://www.facebook.com/livecubeapp
LISNR,https://www.crunchbase.com/organization/lisnr-llc,http://www.lisnr.com,"Analytics, Audio, Automotive, FinTech, Internet of Things, Mobile, Mobile Payments, Retail Technology, Ticketing, Transportation","Commerce and Shopping, Data and Analytics, Events, Financial Services, Hardware, Internet Services, Media and Entertainment, Mobile, Music and Audio, Payments, Software, Transportation",LISNR enables secure and seamless data transmission using the most advanced ultrasonic data technology,"LISNR® powers transactions across the customer journey globally with the most advanced Ultrasonic Data Platform. Today, companies like Jaguar Land Rover, Ticketmaster, and Visa use this solution to create secure & frictionless moments for consumers around the world. Founded in 2012, LISNR is located in Oakland, CA and Cincinnati, OH. Major investors include Intel, Jump Capital, Mercury Fund, R/GA, and Synchrony Financial.",http://www.linkedin.com/company/2787363,,http://twitter.com/lisnr,http://www.facebook.com/getlisnr
Linux Foundation,https://www.crunchbase.com/organization/linux-foundation,http://www.linuxfoundation.org,"Communities, Education, Enterprise Software, Events, Information Technology, Linux, Non Profit, Open Source","Community and Lifestyle, Education, Events, Information Technology, Media and Entertainment, Other, Platforms, Software",The Linux Foundation builds sustainable ecosystems around open source projects to accelerate technology development and industry adoption.,"The Linux Foundation is a non-profit organization that promotes, protects, and standardizes Linux by hosting important workgroups, events, and online resources. Founded in 2000, The Linux Foundation provides unparalleled support for open source communities through financial and intellectual resources, infrastructure, services, events, and training. Working together, The Linux Foundation and its projects form the most ambitious and successful investment in the creation of shared technology.",https://www.linkedin.com/company/the-linux-foundation,,http://twitter.com/linuxfoundation,http://www.facebook.com/pages/The-Linux-Foundation/41911143546
LINT Systems,https://www.crunchbase.com/organization/beerme-2,http://thebeermeapp.com,"Event Management, Food and Beverage, Mobile Apps, Mobile Payments, SaaS, Software","Apps, Events, Financial Services, Food and Beverage, Media and Entertainment, Mobile, Payments, Software","LINT is a software-only event mgmt platform that focuses on mobile payments, data-trend-identification, and real-time attendee engagements.","LINT is a full-service software-only event management company that focuses ENTIRELY on giving an event owner dominion over her/his data.  LINT cuts client costs, increases event revenues by over 50%, can be deployed instantly without infrastructure costs, and empowers event owners with the ability to automate customer engagement based on real-time trends that the software identifies.",,,https://www.twitter.com/the_beerme_app,https://www.facebook.com/thebeermeapp1
Linkry Events,https://www.crunchbase.com/organization/linkry-events,https://www.linkry.events,"Big Data, Event Management, SaaS","Data and Analytics, Events, Media and Entertainment, Software",We help event organizers make data driven decisions to improve there global event experience and optimize ROI.,"Linkry Events is an online store that provides event organizers with online registration, check-in, badge printing, mobile event application, and real-time analytics services. Linkry Events helps event organizers make data-driven decisions to improve global event experiences and optimize their ROI. It offers Event Intelligence, a data visualization tool that displays metrics and key performance indicators to help organizers make better decisions. Linkry Events was launched in 2015 and is operated from San Francisco, California.",https://www.linkedin.com/company/1010629,,https://www.twitter.com/linkryevents,https://www.facebook.com/linkry.events
LilyGild,https://www.crunchbase.com/organization/lilygild,http://www.lilygild.com,"Broadcasting, Event Management, Meeting Software","Events, Media and Entertainment, Messaging and Telecommunications, Software, Video","LilyGild is a full-scale, world-class communications firm specializing in delivering pivotal events, meetings and high-profile productions.","LilyGild is a wbenc certified business in new york, new york. providing technical production and creative services for meetings and events. services include as graphic design and production, video production and technical management.",https://www.linkedin.com/company/lilygild/,,https://www.twitter.com/LilyGild,https://www.facebook.com/LilyGildLTD/
LevelChanger,https://www.crunchbase.com/organization/levelchanger,https://www.levelchanger.com,"Analytics, Big Data, Database, Event Management, Internet, Mobile Apps, Software, Sports","Apps, Data and Analytics, Events, Internet Services, Media and Entertainment, Mobile, Software, Sports","Real-time scoring, stats, and analytics for wrestling teams.","LevelChanger develops mobile applications for scholastic wrestling coaches, managers and fans. Takedown, available since 2013, is a scoring, stats, team management and fan engagement app for the iPad. Takedown LIVE, available since 2015, provides live and detailed wrestling wrestling results on any iOS device. Users have scored over 285,000 middle school, high school and collegiate wrestling matches with Takedown Scoring and Stats. Download: www.levelchanger.com/apps",https://www.linkedin.com/company/levelchanger,,https://twitter.com/TakedownApp,https://www.facebook.com/levelchanger/
Lennd,https://www.crunchbase.com/organization/lennd,https://www.lennd.com,"Collaboration, Concerts, Event Management, Events, SaaS","Events, Media and Entertainment, Other, Software",Operating system for the event production world,"Lennd is a operating system for the event production world. Historically major productions have been managed with spreadsheets and Google Docs. Lennd is rapidly changing the entire production process. We are currently working with some of the most notable event organizations around the globe (i.e. The Enthusiast Network, The Los Angeles Marathon, BWGLive, Gartner, Kaaboo, San Diego Zoo, Wanderlust, etc.) to help them streamline their operations with our platform.",http://www.linkedin.com/company/lennd,,http://twitter.com/lenndapp,http://www.facebook.com/getlennd
Lena,https://www.crunchbase.com/organization/lena,https://www.joinlena.com/,"Apps, Events, Social","Apps, Community and Lifestyle, Events, Media and Entertainment, Software",Lena is a social event information application software designed for senior citizens.,"Lena develops a social event information application software designed for senior citizens. The company specializes in developing an app that introduces seniors to events they love in their own communities. It enables users to connect to social circles, and encourage them to participate in activities through gamified rewards.",,,,
Legion M,https://www.crunchbase.com/organization/legion-m,https://legionm.com/,"Content Creators, Content Marketing, Digital Entertainment, Event Promotion, Film Production, Marketing, Media and Entertainment, Social Network, TV Production, Virtual Reality","Events, Hardware, Internet Services, Media and Entertainment, Sales and Marketing, Software, Video","Legion M is a fan-owned entertainment company producing a slate of movies, TV, and digital content.","Legion M is a fan-owned entertainment company that partners with filmmakers and Hollywood studios to produce original movies, TV shows, VR experiences and more. It provides development support, financial backing, marketing muscle and, most importantly, fan engagement, and monetization. Legion M was founded in 2016 and is headquartered in Los Angeles, California.",https://www.linkedin.com/company/legion-m-entertainment-inc.,,https://twitter.com/legionmofficial,https://www.facebook.com/legionmofficial
LearningStream,https://www.crunchbase.com/organization/learningstream,https://www.learningstream.com/,"Events, Software, Training","Education, Events, Media and Entertainment, Software",LearningStream is a developer of online registration management software.,"LearningStream is an online registration provider based in Louisville, KY. Our web-based software solution automates registration management for classes, meetings, training courses, conferences and other types of events. Clients include various universities and school districts, churches, cooking schools, hospitals and business such as ADP, Chicago Tribune, General Mills, Konica-Minolta, LG Electronics, National Geographic and Principal Financial.",https://www.linkedin.com/company/learning5tream/,,https://twitter.com/learning_stream,https://www.facebook.com/learningstreamregistration/
Lea (Live Event Assistant),https://www.crunchbase.com/organization/lea-live-event-assistant,http://heyimlea.com/,"Apps, Events, Machine Learning, Media and Entertainment, Messaging, Natural Language Processing, Ticketing","Apps, Artificial Intelligence, Data and Analytics, Events, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software",An AI concierge that helps live event fans discover events and purchase tickets via text messaging,"Lea (Live Event Assistant) is a new startup that revolutionizes the ticket discovery and purchase process. The company offers a more modern experience by combining event search, discovery, seat selection and payment all in a single application that works right in Facebook Messenger. It employs the most cutting edge recent technologies in machine learning and natural language processing to provide the easiest experience when buying tickets.",https://www.linkedin.com/company/18375223,,,
LastSeat Inc.,https://www.crunchbase.com/organization/lastseat-ltd,http://www.lastseatapp.com,"Air Transportation, Apps, E-Commerce, iOS, Mobile, Mobile Apps, Ticketing, Travel","Apps, Commerce and Shopping, Events, Media and Entertainment, Mobile, Platforms, Software, Transportation, Travel and Tourism",NOW LIVE ON APP STORE LastSeat is a mobile app that enables its users to place bids on airline tickets.,"**LIVE on the App Store ** LastSeat is not your average booking app; it is an app that empowers its users to place bids on selected airline tickets. The app enables its users to browse, bid, and purchase available airline tickets. With LastSeat’s algorithm it takes only seconds to handle users bidding process. If the bids aren’t successful, users can leave alerts and orders knowing that LastSeat has their back to grab that ticket at their asking price.  Come try us out today and sign up for beta via our newsletter @ www.lastseatapp.com.  “Your Seat, Your Price”. ",https://www.linkedin.com/company/9399043/,,https://twitter.com/last_seat,https://www.facebook.com/lastseatsite/
Las Vegas Monorail,https://www.crunchbase.com/organization/las-vegas-monorail,https://www.lvmonorail.com/,"Apps, Mobile Apps, Ticketing, Travel","Apps, Events, Media and Entertainment, Mobile, Software, Travel and Tourism",Monorail is a Mobile Ticketing  platform.,"The Las Vegas Monorail provides a quick and convenient connection along the Las Vegas Strip, linking riders to world-class restaurants, shows, shops, day/nightclubs, spas, hotels, and casinos. In minutes, Monorail riders can travel the famous Las Vegas Strip in a safe, comfortable and clean environment—without the hassles of traffic or wasted time.",,,https://twitter.com/lvmonorail,https://www.facebook.com/lvmonorail
Kourtly,https://www.crunchbase.com/organization/kourtly,https://Kourtly.com,"Business Development, Crowdsourcing, E-Commerce, E-Commerce Platforms, Event Promotion, SaaS, Shipping","Commerce and Shopping, Events, Internet Services, Media and Entertainment, Other, Professional Services, Software, Transportation","Kourtly transforms specialty stores through the power of numbers. OmniCommerce, Multi-seller digital platform, Saas, Mobile App.","We believe everyone has power. And we’re building the technology to leverage this people power and design a sustainable future. At Kourtly, we would like to paint a promising version of the future. In our future story, both individuals and communities benefit from advances in digital technology. To consumers, we offer a marketplace that delivers a highly personalized experience. To small retailers and businesses, we create the opportunity to transform their brick-and-mortar business into a digital store that is relevant to its customers. When both consumers and small retailers engage on the Kourtly platform, magic happens. We re-channel value realization locally. The Kourtly platform creates conditions for a compelling OmniCommerce experience that benefits both consumer, small seller and the community at large. As opposed to pure e-commerce event, our platform enables magic to happen IRL (In Real Life). The result? When consumers and local businesses engage with each other in a dynamic environment, socio-economic benefits are created. This uplifts, revives and boosts the local community. When our communities thrive, everybody wins. Our version of OmniCommerce is driven by the engine of people power. We believe there is leverage in numbers. When consumers and local businesses engage with each other again, socio-economic benefits are created. And this uplifts the local community. Our version of e-Commerce is driven by the engine of people power. We believe there is leverage in numbers.",https://www.linkedin.com/company/kourtly/,,,https://www.facebook.com/Kourtly/
Kontomo,https://www.crunchbase.com/organization/kontomo,http://kontomo.com,"Apps, Events, iOS, Mobile, Mobile Apps, Performing Arts, SaaS","Apps, Events, Media and Entertainment, Mobile, Platforms, Software","SaaS, Mobile App","Kontomo is a digital brochure publishing system that enables a host/promoter (Presenter) to distribute brochures on-site to a mobile app, and then interact one-to-many and one-on-one with anonymous recipients of the brochure. The system is designed for performing arts and cultural event applications.",https://www.linkedin.com/company/kontomo/,,https://twitter.com/kontomoapp,https://www.facebook.com/kontomoapp/
Knowland Group,https://www.crunchbase.com/organization/the-knowland-group,https://www.knowland.com/,"Event Management, Events, Meeting Software, Travel","Events, Media and Entertainment, Messaging and Telecommunications, Software, Travel and Tourism",Knowland offers group data analysis to power better business decisions and drive revenue in the global meeting and event industry.,"Knowland was founded in 2004 and is based in the Mid Atlantic with headquarters in Washington, DC. As a globally recognized provider of meeting and group data, Knowland offers extensive insight into market analytics, group industry trends, and powerful benchmarking. Over the past decade, Knowland has developed innovative, creative products for the hospitality industry that help increase group revenue performance.",https://www.linkedin.com/company/536059,,https://twitter.com/knowlandgroup,https://www.facebook.com/theknowlandgroup
klooma,https://www.crunchbase.com/organization/klooma,http://www.klooma.com,"Cloud Computing, Concerts, Film, Mobile, Music, Video Streaming","Content and Publishing, Events, Internet Services, Media and Entertainment, Mobile, Music and Audio, Software, Video","Klooma is a is an online platform entertainment platform reinventing the way people discover, watch, listen to and share entertainment.","klooma is the new entertainment platform home to music, live events, movies, games, and photos – integrated in a social surrounding",,,http://twitter.com/klooma,https://www.facebook.com/kloomaentertainment
Klickle,https://www.crunchbase.com/organization/klickle,https://www.klickle.com,"Apps, Events, Retail, Software","Apps, Commerce and Shopping, Events, Media and Entertainment, Software","Klickle is an application that helps customers stay up-to-date with local businesses, events, and food truck locations.","Klickle is an application build to help customers stay up-to-date with local businesses, events, and food truck locations. The application provides information to users without getting their personal information to ensure their privacy. Klickle was founded in 2013 by Chris Menninga and is based in Des Moines, Iowa.",https://www.linkedin.com/company/klickle,,https://twitter.com/Klickle,https://www.facebook.com/klickle
KickCity,https://www.crunchbase.com/organization/kickcity,http://ico.kickcity.io,"Apps, Events","Apps, Events, Media and Entertainment, Software",Decentralized Event Management & Marketing Protocol on Blockchain,"Social media service for Events. KickCity is an event service that is focused on revolutionizing the event industry. Few years ago before Instagram, photo interactions(likes) were mainly on Facebook. Instagram made photos specific and more interactive. Now most photo interactions happen on Instagram. This exactly is what we are doing with the event industry. KickCity is changing how we create and attend events, with whom we attend events, saving memories of events we attended and much more.",https://www.linkedin.com/company/kickcity/,,https://www.twitter.com/kickcity_io,https://www.facebook.com/KickCityio
Ketchup,https://www.crunchbase.com/organization/ketchup-2,http://www.ketchuponnews.com/,"Apps, Events, Meeting Software, Mobile Advertising, News, Software","Advertising, Apps, Content and Publishing, Events, Media and Entertainment, Messaging and Telecommunications, Sales and Marketing, Software",Ketchup is an idea incubator located in NYC and funded by Accel.,"Ketchup is an engagement tool for publishers that provides readers with context relevant to their content. Its technology powers a widget on publisher sites that displays a timeline of how a story developed over time, making it possible for them to surface and monetize the content they’ve produced.",,,https://twitter.com/ketchuponnews,https://www.facebook.com/ketchuponnews
Kerasotes Theatres,https://www.crunchbase.com/organization/kerasotes-theatres,http://www.kerasotes.com,"3D Technology, Events, Film, Theatre","Events, Hardware, Media and Entertainment, Software, Video","Founded in 1909 with a single storefront nickelodeon, Chicago-based Kerasotes ShowPlace Theatres.","Founded in 1909 with a single storefront nickelodeon, Chicago-based Kerasotes ShowPlace Theatres introduced a “new era of moviegoing” with its ShowPlace ICON Theatres in Chicago and Minneapolis. Managed by third generation family, Tony and Dean Kerasotes, the Company plans to debut ShowPlace ICON Theatres in additional major U.S. markets. They at Kerasotes are proud of over 100 years of movie-going excellence. All of their locations offer cutting-edge digital cinema projectors and sound, including select auditoriums with high-frame-rate presentation capability; Real D 3D technology; and industry-leading sound, including Dolby Digital 7.1 and Dolby® ATMOS™ (available in select auditoriums in select theatres). Even their smallest auditoriums have wall-to-wall, giant screens. They know you love the movies—and they do too—so you can be assured of a superior motion picture experience each time, every time.",https://www.linkedin.com/company/kerasotes-theaters,,,
Kaptur,https://www.crunchbase.com/organization/kaptur,http://www.kaptur.com,"Events, Mobile Apps, Photography","Apps, Content and Publishing, Events, Media and Entertainment, Mobile, Software",Kaptur is a website and mobile application enabling users to instantly collect and collate everyone's photos from any event.,"Kaptur is a website and mobile application that algorithmically finds and collects everyone's photos from any event, instantly. Kaptur grew organically to over 1 Million registered users before eventually merged with AHALife. In its early days, Kaptur formed partnerships with Beyonce, David Guetta, GetMarried, and RedBull.",,,,
Kanzu,https://www.crunchbase.com/organization/kanzu,http://www.sweepevents.com,"EdTech, Education, Events, Mobile","Education, Events, Media and Entertainment, Mobile, Software",Kanzu offers an event engagement platform for clubs and organizations on college campuses to connect with their event attendees.,"Kanzu LLC is a Rochester, NY based start-up founded on the premise of growing relationships through creative technology. Through our initial product Sweep we connect and engage clubs and organizations on college campuses with their event attendees.  Sweep harnesses that latest technologies to capture and analyze valuable event information for longevity and reporting.  This information allows clubs and organizations to properly project and procure resources for future events.",,,http://twitter.com/KanzuTech,
K2 Collective,https://www.crunchbase.com/organization/k2-collective-inc,http://K2Collective.com,"E-Commerce, Events, Internet, Management Consulting, News, SaaS","Commerce and Shopping, Content and Publishing, Events, Internet Services, Media and Entertainment, Professional Services, Software",Early & Growth-Stage SaaS C-Suite Talent Advisory,"Since 2005, K2 Collective Inc. has helped over 100k small to medium-sized businesses set up the necessary infrastructure to predictably scale their GTM teams. Our deep experience with the sales and marketing technology landscape paired with our deep candidate network and a carefully curated list of strategic vendors who operate as point solutions for our clients gives our firm a unique and often unfair advantage in the marketplace. We're able to accelerate the time to value for each engagement we undertake – which quite frankly shocks our clients.  While our core focus is supporting early to late-stage venture-backed B2B SaaS companies in the bay area, because we operate under proven marketing and sales principles, our methods and systems work for literally any type of legitimate business. The goal of the work we do with our clients is to help them install the necessary infrastructure that allows them to attract, pre-educate, and pre-qualify their ideal target market so as prospects engage with the brand, they'll feel honored to become customers. We believe that marketing done right makes selling easy (and in many cases unnecessary). It also makes for better customers who stick around longer, are more fun to work with, and will anticipate and furiously buy up whatever's being offered.",,,,
Jukely,https://www.crunchbase.com/organization/jukely,http://jukely.com,"Concerts, iOS, Music","Events, Media and Entertainment, Mobile, Music and Audio, Platforms, Software","Jukely is a club that grants its members daily guestlist access to hundreds of concerts, parties, and DJ sets every month.","Jukely is a club that grants its members daily guestlist access to hundreds of concerts, parties, and DJ sets every month. It analyzes music taste data across the social graph, and for every show, it magically matches with different friends and even friends of friends who'd be good to go with. It then makes it very easy to ping that group, to start a conversation around the show. It was founded in 2012 and is headquartered in Brooklyn, New York.",https://www.linkedin.com/company/jukely,,http://twitter.com/jukely,https://www.facebook.com/jukelyapp
Joy,https://www.crunchbase.com/organization/joytheapp,https://withjoy.com/,"Apps, Web Design, Wedding","Apps, Community and Lifestyle, Design, Events, Software","Joy helps users with their wedding, from engagement to honeymoon and everything in-between.","Joy helps users with their wedding, from engagement to honeymoon and everything in-between. The company designs and develops a wedding planning application with assistive technology that enables users to organize and coordinate all details from engagement to honeymoon. The platform also allows the wedding party to share photos and interact with one another prior to and during the festivities. Using Joy, couples can customize their wedding planning checklist, create a beautifully-designed wedding website and mobile app, manage guest lists, send digital or printed save the dates and invitations, track RSVPs, link registries, communicate with guests, collect guests’ photos in a shared album, and get inspiration and advice all in one place, all for free Joy was established in 2014 and is based in San Francisco, California.",https://www.linkedin.com/company/joy-the-app/,,https://twitter.com/joytheapp,https://www.facebook.com/joytheapp
Jobletics,https://www.crunchbase.com/organization/jobletics-2,http://www.jobletics.com,"Catering, Events, Hospitality, Internet, Mobile, Restaurants, Software","Events, Food and Beverage, Internet Services, Media and Entertainment, Mobile, Software, Travel and Tourism",Flexible and Curated labor-force and labor-force management solution for hourly workers,"Food service and hospitality companies have been plagued by extremely high turnover which continues to get worse.  Employers spend too much money on recruiting and training, only have employees leave after a few shifts. Jobletics empowers these businesses with the ability to control the ongoing volatility of their staffing needs by adding shifts on both an ongoing and as-needed basis. Our technology intelligently matches restaurants, retailers and caterers with professionally trained and vetted W2 workers faster than anyone in the market.",https://www.linkedin.com/company/jobletics,,https://twitter.com/jobletics,https://www.facebook.com/jobletics/
Jifflenow,https://www.crunchbase.com/organization/jiffle,https://www.jifflenow.com,"Analytics, B2B, Direct Sales, Enterprise Software, Event Management, Events, Meeting Software, SaaS, Sales Automation, Software","Data and Analytics, Events, Information Technology, Media and Entertainment, Messaging and Telecommunications, Other, Sales and Marketing, Software",Jifflenow is a Meeting Automation Platform (MAP) that advances sales cycles with more meetings at events and briefing centers.,"Jifflenow is a Meeting Automation Platform (MAP) that advances sales cycles with more meetings at events and briefing centers. It helps enterprises accelerate business growth by automating the scheduling, management, and analysis of strategic meetings at events, briefing centers, roadshows, executive sessions, and training forums. This advanced SaaS platform offers enterprise-class analytics, security, GDPR compliance, and integration with leading sales and marketing software.  Jifflenow is the most trusted MAP with hundreds of enterprise customers, including more than 50 Fortune 1000 companies.",http://www.linkedin.com/company/jifflenow,,http://twitter.com/Jifflenow,http://www.facebook.com/jifflenow
IzyTrack,https://www.crunchbase.com/organization/izytrack,http://www.izytrack.com/,"Direct Sales, Event Management, Software","Events, Media and Entertainment, Sales and Marketing, Software",Our customers are independent consultants of the in-home party plan industry – a segment of the direct seller’s industry.,"Our customers are independent consultants of the in-home party plan industry – a segment of the direct seller’s industry. An industry that has been around almost a century has not changed the fundamental way new people are recruited into the industry or the way they manage and grow their own business. The independent consultant is pretty much on their own to figure it out. Most new recruits aren’t wired to take on this level of “entrepreneurship”. While there are many ways to do this manually, and some technology solutions for some aspects, there’s no integrated or completely automated solution available.  Our product is a custom web-based, mobile optimized, software application that includes several modules to help them manage their contacts, tasks, parties, and business.  IzyTrack is unique in several ways. We’re a very customized software for a very specific niche market.   We’re the only fully integrated, customized product to this very specialized segment of the market that includes everything they need to operate their business. Once they use IzyTrack, they find it very painful to stay in business without it, because there is no other solution like it, at any price.  We’re laser focused on the 4.5M US consultants, with the 25M Worldwide consultants as our secondary focus. EVERYONE in our target market is part of a team – no one is without a network to share with.",,,,https://www.facebook.com/IzyTrack
