Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
Netsparker,https://www.crunchbase.com/organization/netsparker,https://www.netsparker.com/,"Security, Software, Web Apps","Apps, Privacy and Security, Software",Netsparker is an easy to use and highly accurate web application security solution for all types of web applications.,"Founded in 2009, Netsparker Ltd develops a leading-edge web application security solution. The combination of dead accurate scanning with proprietary automatic exploitation technology brought Netsparker early success, and the company is now a recognized leading player in the web application security industry. Netsparker can identify vulnerabilities in all types of modern web applications, regardless of the underlying architecture or platform. Upon identifying an exploitable vulnerability, the Netsparker scanner uses unique Proof-Based Scanning™ technology to generate a proof of exploit that shows the result is not a false positive. Netsparker is available as desktop software, a managed service, or an on-premises solution. It is trusted and used by world-renowned organizations from all industry verticals, including Samsung, NASA, Microsoft, ING Bank, and Ernst & Young.",https://www.linkedin.com/company/netsparker/,,http://twitter.com/netsparker,http://www.facebook.com/netsparker
Neuron,https://www.crunchbase.com/organization/neuronuxdesign,https://www.neuronux.com,"Enterprise Applications, Internet of Things, Mobile Apps, Product Design, UX Design, Web Apps, Web Design","Apps, Design, Internet Services, Mobile, Software",UX/UI Design Agency,"Neuron is a San Francisco based UX/UI design agency that creates first-class digital experiences to help give your business a competitive edge. With expertise in user experience and interface design, digital strategy, and front-end development, we work together with you to develop a custom solution that meets your needs or those of your client.",https://www.linkedin.com/company/neuronuxdesign,,https://twitter.com/neuronuxdesign,https://www.facebook.com/neuronuxdesign
Never Settle,https://www.crunchbase.com/organization/never-settle,http://neversettle.it/,"Enterprise Software, Information Technology, Non Profit, Software, Web Apps, Web Design","Apps, Design, Information Technology, Other, Software",Never Settle develops custom web applications and software tools for companies and non-profit organizations.,"Never Settle develops custom web applications and software tools for companies and non-profit organizations. The company’s web development services range from custom website design and programming to tailor-made business software tools for SEO, marketing, and operations. It also provides WordPress plugins and themes. In addition, it designs, executes, and deploys technology tools to streamline and support business operations. Never Settle was incorporated in August 2012 and is based in Parker, Colorado.",http://www.linkedin.com/company/2888204,,http://twitter.com/neversettleit,http://www.facebook.com/neversettle.it
New Old Road Tech - App and Web Development Solutions,https://www.crunchbase.com/organization/new-old-road-tech-app-and-web-development-solutions,http://www.newoldroad.com/,"App Marketing, Consumer Applications, Digital Marketing, Enterprise Applications, Mobile Apps, SEO, Social Media, UX Design, Web Apps, Web Design, Web Development","Apps, Design, Internet Services, Media and Entertainment, Mobile, Sales and Marketing, Software",App and Web Development | Business Consultation | Branding | UI/UX Design | Launch | SEO/Marketing | Partnerships,"Our mission is to use great communication and best-business development practices to enable entrepreneurs and businesses of all sizes and budgets to achieve their dream of having that beautifully designed and state-of-the-art app or website they know they need to succeed in 2017. We know we live in a crazy, fast-paced age of information. So many people and companies have incredible, inventive ideas or simply need to promote their business online but don't really know how to go about it. Between the plethora of options and misinformation, it's easy to feel lost and overwhelmed. The most frustrating thing faced by business owners and visionaries alike is the lack of dedication by some companies and the incompetence of others. To be more specific, delay in delivery, delay in revisions, turbulent communication, and shoddy code have been the most disturbing experiences for business owners dealing with web design and development companies. Enter New Old Road Tech. From building revolutionary apps to providing a powerful, easy-to-find online presence, New Old Road is here to make sure your needs are met with professionalism and courtesy. Because we excel at the newest trends and technologies, we are well equipped to make any dream a reality. Our most important goal, however, is to make sure there is in-depth communication from pre-design to launch and beyond. We're not here to turn over countless projects and move on, we're here to cater to our customers and ensure we enjoy a life-long relationship.",https://www.linkedin.com/company-beta/18133762/,,https://twitter.com/newoldroad,https://www.facebook.com/NewOldRoad
NEWLINEINFO CORP,https://www.crunchbase.com/organization/newlineinfo,https://www.newlineinfo.com,"Digital Marketing, E-Commerce Platforms, Enterprise Applications, Mobile Apps, Software, Web Apps, Web Design, Web Development","Apps, Commerce and Shopping, Design, Internet Services, Mobile, Sales and Marketing, Software","SOFTWARE DEVELOPMENT CONSULTING IN DALLAS, TEXAS","Sometimes the best way to achieve your goals is to step back and get a fuller picture. At Newlineinfo, our dedicated team provide exactly that: a bird’s eye view of your product and what it needs to flourish. That’s why we customize our solution for each client, using our hybrid methodologies to ensure you are able to sell your product easily, reliably, and at scale.",https://www.linkedin.com/company/newlineinfocorp/,,https://twitter.com/newlineinfo,https://www.facebook.com/Newlineinfocorporation/
Newsle,https://www.crunchbase.com/organization/newsle,http://newsle.com,"Mobile, News, Social Network, Software, Web Apps","Apps, Content and Publishing, Internet Services, Media and Entertainment, Mobile, Software","Newsle is a web application that allows users to follow real news about their Facebook friends, LinkedIn contacts, and public figures.","Newsle is a web application that allows you to follow real news about your Facebook friends, LinkedIn contacts, and favorite public figures. While there are already ""people search"" sites and social news aggregators. It was founded in 2011 and headquartered in Mountain View, California.",http://www.linkedin.com/company/newsle,,http://twitter.com/newsle,
Next Jump,https://www.crunchbase.com/organization/next-jump,http://www.nextjump.com,"Advertising, E-Commerce, Marketing, Web Apps","Advertising, Apps, Commerce and Shopping, Sales and Marketing, Software",Next Jump develops e-commerce and advertising technologies that revolutionize the way consumers and marketers interact online.,"Headquartered in New York City, Next Jump is building the next generation of e-commerce and advertising technology, and revolutionizing the way consumers and marketers interact online. The company has created the most powerful technology engine for sales achieving the highest conversion rates of browsers to buyers. Over 28,000 merchant partners, both retailers and manufacturers, leverage Next Jump's technology, to create the most targeted, cost-effective and measurable campaigns to reach more than 100 million users. Next Jump acquires its users through a B2B model, with over 90,000 corporations, affinity groups, and institutions including more than 84% of the FORTUNE 100 and nearly 60% of FORTUNE 500 companies. Next Jump has offices in New York City, Cambridge, Massachusetts and London, U.K. For more information on Next Jump visit www.nextjump.com.",http://www.linkedin.com/company/next-jump,,http://twitter.com/corporateperks,http://www.facebook.com/nextjump
NextChapter,https://www.crunchbase.com/organization/nextchapter,https://NextChapterBK.com,"Document Management, Legal, Software, Web Apps","Apps, Information Technology, Professional Services, Software","NextChapter is an online bankruptcy software for attorneys to prepare, manage and file their client's bankruptcy cases online.","NextChapter is an online bankruptcy software for attorneys to prepare, manage and file their client's bankruptcy cases online. It also offers per-case pricing, fully cloud-based access, customer support, and an impeccable user interface.  NextChapter was founded in 2013, and is headquartered in Columbus, Ohio.",http://www.linkedin.com/company/nextchapter-inc-,Pledge 1%,http://twitter.com/NextChapterBK,http://www.facebook.com/NextChapterBK
nfinitude,https://www.crunchbase.com/organization/nfinitu-de,http://nfinitu.de,"Events, iOS, Messaging, Web Apps, Web Development","Apps, Events, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Platforms, Software",Social Memorial Experience,"nfinitu.de is a concept in development for a web and app based service which provides users with a free platform to preserve the memories and life of departed family, friends and pets. The simple service will allow an individual to customize a page for another person or pet and through sharing with others and facebook page integration, allow others to be included in the memories. The concept is clean and simple and allows a facebook page to continue to exist and be automatically updated with thoughts, messages and photos via the nfinitu.de interface. All grieving, mourning and shared messages will be available for posting and sharing via iOS and android platforms. Important dates and life events of people and pets will be captured and imortalized via nfinitu.de for prosperity. Other family members and friends will be invited to join and be able to post, share and remember along with the page creator. Donations to world causes as it relates to the persons passing will be available along with insirational thoughts and weekly professional grieving posts. The concept of writing private messages will be able to be sent to the departed along with daily journaling and the ability to save them.",,,http://twitter.com/nfinitude,
nGAP Incorporated,https://www.crunchbase.com/organization/ngap,https://www.ngap.com,"Cloud Computing, Contact Management, Enterprise Software, Service Industry, Web Apps","Apps, Information Technology, Internet Services, Other, Software",nGAP offers cloud-based acquisition management solutions and automated data processing APIs for U.S. government and commerical sector,"nGAP Incorporated was founded in 2008 to produce innovative software procurement solutions with a particular focus on Federal Government requirements.  Since our founding, much has happened to change how the government needs to do business and how they should use technology to effect these changes.  Speed in developing important features is critical.  The new mantra is; make it useful today; make it perfect tomorrow.  Features are required that set new standards, like getting programs done on schedule and budget. These new challenges have meant that we need to understand our customers – their missions, their jargon, and their problems. It requires a group of extraordinary people who understand what it takes to be successful. We bring together the expertise necessary to succeed; we know our customers, and we have learned how to apply our technology to their problems.    At our beginning, we sought to make comprehensive acquisition lifecycle management solutions, and we have done this with the Open Acquisition System (OAS).  But we found out by listening to our customers that something important was missing that no one was addressing.  The need was contract management that supports large-scale programs by managing substantial amounts of data as an integrated system that serves a multitude of stakeholders.  nGAP does this now! nGAP TODAY Today nGAP is composed of highly skilled Subject Matter Experts, teams of highly specialized software engineers, business analysts, and researchers focused exclusively on the challenges of acquisition system automation and improvement and bringing state-of-the-art innovation to the Federal Government contracting process. nGAP’s latest innovation is called Open Concurrent Contract Modification (OCCM). OCCM is designed as a module of the OAS platform. The OCCM Module automates the change management process for large weapon platform maintenance programs inside the DOD. These large platforms include U.S. Navy Assets such as carriers, submarines, and destroyers; U.S. Air Force flight platforms and U.S. Army assets with long lifecycles that require significant maintenance and sustainment budgets.   nGAP currently offers a machine learning-based data processing, formatting, and export API microservices. The service is designed to constantly ingest, transform, and analyize technical data derived from common forms and documents.",https://www.linkedin.com/company/8121656,,,
Ninja Proxy,https://www.crunchbase.com/organization/ninja-proxy,https://ninjasproxy.com/,"Computer, Cyber Security, Data Mining, Information Technology, Internet, Network Security, Software, Web Apps","Apps, Consumer Electronics, Data and Analytics, Hardware, Information Technology, Internet Services, Privacy and Security, Software",NinjaProxy - The Legendary Proxy Provider. #ninjaproxy - Access Any Website. At Any Time. From Anywhere In The World.,"NinjaProxy is a SaaS tech company based in New York. It provides proxies that help customers with market research, ad verification, brand protection, travel fare aggregation, SEO monitoring, pricing intelligence, and more. NinjaProxy was founded by Matt Toreo in 2007.",https://www.linkedin.com/company/ninja-proxy/,,http://twitter.com/NinjaProxyHQ,https://www.facebook.com/NinjaProxyHQ/
NIRD,https://www.crunchbase.com/organization/nird,http://nird.us/,"Consulting, Information Technology, Web Apps","Apps, Information Technology, Professional Services, Software",NIRD is a Consultancy that builds custom web applications and teach classes on ruby and rails.,"They use the latest technologies to build speedy, scalable, and highly durable web applications with elegant user interfaces.",,,https://www.twitter.com/nirdllc,https://www.facebook.com/nird.us
Noble Stay,https://www.crunchbase.com/organization/noble-stay,https://www.noble-stay.com/,"E-Commerce, Hospitality, Information Technology, Lifestyle, Mobile Apps, Travel, Web Apps","Apps, Commerce and Shopping, Community and Lifestyle, Information Technology, Mobile, Software, Travel and Tourism",Noble is a tech company that seamlessly connects affluent consumers to the best luxury hotel experiences,Noble is a technology company in the luxury lifestyle & travel space.,https://www.linkedin.com/company/noblestay/,,,https://www.facebook.com/noblestayapp/
NORAD Tracks Santa,https://www.crunchbase.com/organization/norad-tracks-santa,http://www.noradsanta.org/,"Mapping Services, Non Profit, Web Apps","Apps, Navigation and Mapping, Other, Software",NORAD Tracks Santa is a family friendly program to track Santa Claus as he leaves the North Pole and delivers presents to children.,"NORAD Tracks Santa is an annual Christmas-themed entertainment program that purports to track Santa Claus as he leaves the North Pole and delivers presents to children around the world. It is a family friendly program by the [North American Aerospace Defense Command (NORAD)](http://www.crunchbase.com/organization/north-american-aerospace-defense-command), the United States and Canada bi-national organization charged with the missions of aerospace warning and aerospace control for North America. This tradition was started after a local store’s advertisement for kids to call Santa on a special “hotline” included a misprinted telephone number. Instead of reaching Mr. Kris Kringle, the number put kids through to the CONAD Commander-in-Chief’s operations “hotline.” The Director of Operations, Colonel Harry Shoup, received the first “Santa” call and had his staff check radar data to see if there was any indication of Santa making his way south from the North Pole. Indeed, there were signs of Santa, and children who called in were given an update on Santa’s position. Thus, the tradition was born. NORAD Tracks Santa was launched in 1955.",,,http://twitter.com/NoradSanta,http://www.facebook.com/noradsanta
Novateus,https://www.crunchbase.com/organization/novateus,https://novateus.com/,"Information Technology, Mobile Apps, Project Management, Software, Web Apps, Web Development","Administrative Services, Apps, Information Technology, Mobile, Other, Software","Novateus designs and develops web, mobile, and IoT solutions that help businesses streamline operations and become more efficient.","Novateus designs and develops custom software products and applications for our clients by harnessing web, mobile, and IoT solutions that help businesses streamline operations and become more efficient.  We've helped startups, midsize companies and established international enterprises to develop advanced and scalable custom web and mobile software solutions.  For years , our team of designers, developers, and strategists have helped organizations turn their biggest uncertainties into opportunities for growth. Who are our typical customers? Our customers are mostly mid-sized enterprises, early stage companies and fast-growing startups CONSULTING & DEVELOPMENT SERVICES Custom Software Development Mobile Apps Web Apps Internet of Things DevOps Digital Transformation QA automation & testing Cloud Services UX/UI Design DEVELOPMENT FOR STARTUPS Discovery Phase Prototyping MVP development Product development",https://www.linkedin.com/company/novateus,,https://twitter.com/novateus,https://www.facebook.com/novateus
Noviggo,https://www.crunchbase.com/organization/noviggo,http://noviggo.com,"Consulting, Information Technology, Mobile Apps, Product Design, Productivity Tools, Software, Web Apps","Apps, Design, Information Technology, Mobile, Professional Services, Software",We help people and companies with new ideas to set up their product & technology roadmap to deliver an outstanding customer experience,"Our goal is to provide delightful & affordable tools for startups. We have created Canvas by Noviggo, a guided journey that allows first-time entrepreneurs and business owners to take an idea from a spark to a full-blown business model. From a business model to product/service vision, users can create canvases for their next entrepreneurial journey using our available innovation frameworks: Lean Canvas, Business Model Canvas, and more!",https://www.linkedin.com/company/noviggo,,https://twitter.com/noviggo,https://www.facebook.com/noviggo.us
NYC App Store,https://www.crunchbase.com/organization/nyc-app-store,,"Software, Web Apps","Apps, Software","NYC App Store is a template-based web app distribution platform operating as the ""App Store for Business Owners"".","NYC App Store is a template-based web app distribution platform operating as the ""App Store for Business Owners"". We design, develop and deploy web apps tailored specifically to your business needs or aspirations. The store helps our clients reduce business friction and improve customer experience to drive user engagement and sales.",https://www.linkedin.com/company/nycappstore,,https://www.twitter.com/nycappstore,
Objective,https://www.crunchbase.com/organization/objective,http://www.objectiveinc.com,"Graphic Design, Software, UX Design, Web Apps","Apps, Design, Software","At Objective, we provide UX, UI design, and software development for startups and companies launching new products.",Designers and developers staff this lean team dedicated to creating great apps and helping clients do the same.,https://www.linkedin.com/company/310997,,https://www.twitter.com/objectiveinc,https://www.facebook.com/agencyfusion
Obtiva,https://www.crunchbase.com/organization/obtiva,http://www.obtiva.com,"Consulting, CRM, Information Technology, Legal, Mobile, Mobile Apps, Software, Training, Web Apps, Web Design","Apps, Design, Education, Information Technology, Mobile, Professional Services, Sales and Marketing, Software",Obtiva helps organizations that need to create custom web applications by providing agile software development services.,"Obtiva provides agile software development services for organizations that need to create custom web applications. Obtiva consultants provide specialized skill sets and languages such as Ruby on Rails, web design, Java, agile project management, agile and technical coaching, and training.",http://www.linkedin.com/company/obtiva,,http://twitter.com/obtiva,
Ohloh,https://www.crunchbase.com/organization/ohloh,http://www.ohloh.net,"Finance, Information Services, Web Apps","Apps, Financial Services, Information Technology, Software",Ohloh API helps to create applications and web services based on Open Hub data.,"Ohloh was founded in 2004 by Jason Allen and Scott Collison, as a way to provide more visibility into software development. Ohloh is backed by its founders and a small group of individual investors.",,,,
Olio City,https://www.crunchbase.com/organization/olio-city,http://oliocity.com/,"Machine Learning, Service Industry, Web Apps","Apps, Artificial Intelligence, Data and Analytics, Other, Software",Personally curating the best of what a city has to offer through machine learning algorithms,"Olio City is your go-to app for authentic city discovery, personalized to your specific taste and preferences. How do we do it? By marrying original content with an algorithm that learns user preferences. Our team of cultural aficionados curate a database of the best local experiences a city has to offer from events, restaurants, attractions and more. The app then tailors results to each user’s interests, based on their likes and dislikes. Whether it’s jazz music or Japanese fusion, these preferences travel with you – across town and across state lines– to offer recommendations that fit your taste.",,,https://www.twitter.com/oliocity,https://www.facebook.com/oliocity
olsme,https://www.crunchbase.com/organization/olsme,https://www.olsme.com/,"Application Performance Management, Asset Management, Business Development, Education, Loyalty Programs, PaaS, Personal Development, Social Network, Web Apps, Web Development","Apps, Data and Analytics, Education, Financial Services, Internet Services, Professional Services, Sales and Marketing, Software","(nhi.ols.algorithm) lifespan, health provider service platform to the verified (user's) ability to accumulate additional source of Energy","OLS founder "" nhi _ natural human intelligence based on developed OLS algorithms via main Light source ""  OLS iee.aeo  "" only for verified users uOLS be able to Lifespan, health improvements to resilience""  "" uOLSME users synchronizing self proportional rhythms and ability to accumulate additional source of Energy from uOLSystem users "" 855. OLS onelightsystem | CEO "" 17.7% OLSLM available asset to obtain fro register and verified uOLSLM investors or/and buyers""   onelightsystem OLS > OLS.iee.aeo.(analytics) <> OLSM(driver)>OLSME(passenger) OLSME onelightsystem meditative energy OLS iee.aeo (Light science analytics) Take a rest from everything else, connect to the source through OLSystemMeditation, Build Healthy pattern First Ever powered by meditative energy in the (Ni natural intelligence) OLSMeditation (ols.system.algorithm)  OLSME platform is an open-source on the Web (public/verified) user's accumulation Energy OLSME sessions as a preparation for foundation IEF (inner equity formation)  2019 30 days free registration for verified users sign up https://www.olsme.com   Private/Public Verified portfolio  Corporate and Governmental training (locally available now) OLSME real natural data accumulation assets program allows user to develop an automatic Ni amount of energy (1 olsme = 1 session) building your inner asset store it for your own health benefits and as public verified portfolio status or can be redeemed for OLS student intro & initi    OLS founder | CEO Series Seed seeking OLSLM investors or buy OLSLM OLS individual asset to develop  - OLSME (improving users experience) - next generation OLS IEF asset management platform  - (IOS application)   already developed at OLS web.IT.admin OLSM (system meditation 2039 ) data analysis (OLS iense) OLSLM Ligh blockchainchain 793 days OLSME platform (iaep) inner-asset-equity-platform (under development) ONELIGHTSYSTEM OLS   OLS iee.aeo (iense & aunselo) OLSME founder | CEO | inventor | CTO Nazar Pankiv",,,https://twitter.com/olsmeditation,https://www.facebook.com/onelightsystemols
OnceLogix,https://www.crunchbase.com/organization/oncelogix-winston-salem-north-carolina,http://oncelogix.com/,"Consulting, Employee Benefits, Enterprise Software, Software, Staffing Agency, Web Apps","Administrative Services, Apps, Health Care, Professional Services, Software","OnceLogix develops custom, enterprise level, web-based applications.","OnceLogix develops custom, enterprise level, web-based applications. It offers Sharenote.com, EHR system that focuses on behavioral health and provides client and staff management, billing, time clock, file management, and electronic prescribing, Pinwheel Care, manages daycare facilities, Sprout Payroll, manages payroll and staff, Debtables, manages and pays off the debts, and MyEbaj, turns a smartphone into an electronic ID card or badge.  Trinity Manning, Roderick L. Brown, and Ty McLaughlin founded OnceLogix in 2005. Its headquarters is in Winston-Salem in North Carolina.",https://www.linkedin.com/company/oncelogix-llc/,,https://twitter.com/oncelogix,https://www.facebook.com/oncelogix
OneAuth,https://www.crunchbase.com/organization/oneauth,https://www.oneauth.co/,"Security, Software, Web Apps","Apps, Privacy and Security, Software",OneAuth is a service for web & mobile apps to provide easy & secure login to its users.,OneAuth is a service for web & mobile apps to provide easy & secure login to its users.,,,,
Onprintshop,https://www.crunchbase.com/organization/onprintshop,https://www.onprintshop.com,"Apps, Digital Marketing, Digital Signage, E-Commerce, E-Commerce Platforms, Made to Order, Mobile Apps, Printing, Web Apps, Web Design","Apps, Commerce and Shopping, Content and Publishing, Design, Internet Services, Media and Entertainment, Mobile, Sales and Marketing, Software",Onprintshop is a provider of printing software and online ordering platforms to printers.,"OnPrintShop offers scalable Web to Print Software Solutions and Web2Print ecommerce storefront with designer studio, order management & many more features.. OnPrintShop is its features-rich web-to-print solution that not only automates routine print shop processes but helps in improving sales & business value both online and offline.",https://www.linkedin.com/company/onprintshop-web-to-print-storefront,,http://twitter.com/Onprintshop,https://www.facebook.com/OnPrintShop/
Open Web Application Security Project,https://www.crunchbase.com/organization/open-web-application-security-project,http://www.owasp.org,"Non Profit, Security, Web Apps","Apps, Other, Privacy and Security, Software",The Open Web Application Security Project is a non-profit organization focused on improving the security of software.,"The Open Web Application Security Project is a non-profit organization focused on improving the security of software. It is engaged in educating and providing information and insights related to improving the security of software. The Open Web Application Security Project also provides podcasts, trainings, events, video clips, a community portal, and much more that is related to its area of focus. The Open Web Application Security Project has a global group of volunteers with over 42,000 participants.",,,http://twitter.com/OWASP,http://www.facebook.com/pages/OWASP/104106462960656
OpenMarkets,https://www.crunchbase.com/organization/openmarkets,http://www.openmarketshealth.com,"Health Care, SaaS, Web Apps","Apps, Health Care, Software",OpenMarkets is a SAAS + services company helping healthcare providers save money on capital equipment.,"OpenMarkets is a SAAS + services company helping healthcare providers save money on capital equipment. We give hospitals a modern software for budgeting and planning, providing hospitals supply chains better visibility into the needs of their clinicians and relationships with vendors.  In addition to our SAAS platform, we offer outsourced sourcing services and volume savings opportunities by aggregating hospital demand across our growing network. OpenMarkets charges subscription fee's for our SAAS product, as well as transactions fees on savings.",http://www.linkedin.com/company/openmarkets-llc,,http://twitter.com/_openmarkets,
Optaros,https://www.crunchbase.com/organization/optaros,http://www.optaros.com,"E-Commerce, Information Technology, Open Source, Web Apps","Apps, Commerce and Shopping, Information Technology, Software","Optaros provides technology-based, creative digital commerce solutions that help clients deliver the ultimate omni-channel experience.","Optaros is a consulting and systems integration firm that aims to help enterprises solve IT business problems by providing services and solutions that maximize the benefits of open source software. The company was founded by Bob Gett, former CEO of Viant Corporation and former President of Cambridge Technology Partners North America.",http://www.linkedin.com/company/optaros,,http://twitter.com/Optaros,http://www.facebook.com/optaros
Orange Marmalade,https://www.crunchbase.com/organization/orange-marmalade-inc,http://www.orangemarmaladeinc.com,"B2B, Cloud Computing, E-Commerce, Internet, SaaS, Web Apps","Apps, Commerce and Shopping, Internet Services, Other, Software",Orange Marmalade operates Orange Mailer - The Virtual Post Office.,"Orange Mailer is a SaaS based B2C2B virtual post office. Orange Mailer enables anyone to skip the post office and generate postage from their home or office. The company was founded in 2017 and based in Saint Augustine, Florida.",https://www.linkedin.com/company/18276879,,,https://www.facebook.com/search/top/?q=orangemarmalade.com%20inc
Orderspot,https://www.crunchbase.com/organization/orderspot,https://orderspot.app,"Enterprise Software, Mobile Payments, QR Codes, Web Apps","Apps, Financial Services, Mobile, Payments, Software","Web-based digital menu, ordering, and payments platform for independent restaurants & multi-location restaurant concepts. No app required.","Orderspot is the easiest way for your business to go digital. Whether you are an independent restaurant or a national hospitality chain, you can launch a digital store on Orderspot where customers can view your products, order, and pay right from their mobile phones. Join 60+ restaurants, hospitality groups, and food suppliers in the US in delighting customers with a convenient, personalized, and contactless experience.  Using QR technology, Orderspot is entirely web-based and zero commission. No app or special device required.  We are currently offering free Contactless Digital Menus to help restaurants go contactless as we adjust to new customer behavior as well as social distancing guidelines. Visit our website and apply today!",https://www.linkedin.com/company/orderspotapp,,,https://facebook.com/orderspot
otto by DEVCON,https://www.crunchbase.com/organization/dev-con-detect,http://www.devcondetect.com/,"Browser Extensions, Cloud Security, Developer Tools, Network Security, Penetration Testing, Privacy, Productivity Tools, Risk Management, Web Apps","Apps, Information Technology, Privacy and Security, Professional Services, Software",The next generation runtime application security software helping DevSecOps O++O~mate security.,"otto by DEVCON is making the internet safer and security easier through our next generation runtime application security software. We save companies time and money while reducing risk and mitigating threats that can cost hundreds of millions in data breach. otto = security in seconds. Integrations with some of the largest CDNs, Cloud marketplaces and CMSs allows teams to start securing your company in seconds with no-code and low-code setup.  Protecting brand integrity starts with caring about your customers. O++O tools, monitoring and protection give DevSecOps the real-time, runtime intelligence about the ever-changing dynamic security and vulnerability of your site and Third-party Scripts interacting with your company and customers.  otto~mate your security with our otto~mated CSP designer, JavaScript vulnerability and out of date libraries alerts. Turn on malware protection and advanced threat blocking to protect your company from client-side attacks, data-skimming, Magecart, ad threat, cart-jacking and Third-Party JavaScript attacks. otto by DEVCON is committed to protecting consumers from cyber threats by democratizing cyber security (i.e. making it free for consumers). Our chrome extension protects and alerts users of threats and vulnerabilities as they surf the web, while generating a network effect, crowdsource of continuous threat intelligence. This network intelligence provides perpetual fuel for our threat intelligence engine and self-healing technology.",https://www.linkedin.com/company/devcon-is-now-otto,,https://twitter.com/otto_by_DEVCON,https://www.facebook.com/ottoByDEVCON
OurFamilyWizard,https://www.crunchbase.com/organization/the-ourfamilywizard-website,http://www.OurFamilyWizard.com,"Apps, Family, Internet, Legal, Mobile Apps, Web Apps, Web Development","Apps, Community and Lifestyle, Internet Services, Mobile, Professional Services, Software","OurFamilyWizard is an online tool that connects the community, from lawyers and therapists to divorced parents.","OurFamilyWizard is an online tool that connects the community, from lawyers and therapists to divorced parents. The tool allows to easily schedule and track parenting time, share important family information and expenses as well as create clear divorce communication. It reduces divorce conflict between you and the other parent by providing a shared tool for scheduling parenting time calendars and visitation schedules, sharing information and managing expenses like un-reimbursed medical bills OurFamilyWizad is so effective that judges in nearly all 50 states and 5 Canadian provinces have ordered families to utilize the site in contested cases to reduce family conflict. The platform allows parents to communicate, share calendars and journals, track expenses, and transmit payments. It helps to open lines of communication between co-parents who might not be communicating effectively if at all otherwise. OurFamilyWizad was founded in 2001 and is headquartered in Minneapolis, Minnesota, USA.",https://www.linkedin.com/company/avirat-inc-,,http://twitter.com/OurFamilyWizard,https://www.facebook.com/ourfamilywizard
Ovenbot,https://www.crunchbase.com/organization/ovenbot,http://www.ovenbot.com,"Cooking, Mobile Apps, Recipes, Web Apps","Apps, Food and Beverage, Mobile, Software","Ovenbot offers a mobile app and website that enable its users to find, save, modify, and share recipes with the required ingredients.","Ovenbot is a mobile app and website that brings you the best tasting recipes with ingredients that match what you already own.    Recipes can be searched, browsed, sorted, modified, saved, reviewed, and shared with ease and flexibility.  Also, Ovenbot manages the pantry of ingredients you own, creates and manages intelligent shopping lists, and offers global dietary preference settings.",,,http://twitter.com/ovenbot,
P2H,https://www.crunchbase.com/organization/p2h,https://www.p2h.com/,"CMS, E-Commerce Platforms, Information Technology, Web Apps, Web Design, Web Development","Apps, Commerce and Shopping, Design, Information Technology, Internet Services, Software",P2H is a digital company that specialized in front-end and back-end development and offers a wide range of services in this field.,"P2H is a digital company that specialized in front-end and back-end development and offers a wide range of services in this field. The company also offers services including CMS/E-Commerce Development, Web Design Development, Web Development, Coding Assistance for Marketing Teams, and App Development. They are web experts, providing effective creative solutions to any project and delivering what's required. P2H provides OUTLINE2DESIGN that provides UX/UI design, branding, and motion design services and EMAILCRAFT that provides development for email newsletters and campaigns and PSD2HTML also provides a full range of services across the website development cycle, from HTML/CSS markup to complete solutions for a variety of CMS and e-commerce platforms. They cover the whole cycle of front-end development, from markup and a variety of CMS and e-commerce platforms to advanced JavaScript hybrid mobile apps. P2H was founded in 2005 and is headquartered in San Francisco, CA, USA.",https://www.linkedin.com/company/p2h-inc./,,,https://www.facebook.com/P2H.Inc/
PageLime,https://www.crunchbase.com/organization/pagelime,http://www.pagelime.com,"Content, Software, Web Apps, Web Development","Apps, Media and Entertainment, Software","PageLime offers a content management system that allows its users to update content, images, and documents on their website.","PageLime develops a hosted Content Management System (CMS) for designers, web agencies, and web developers.  The CMS It allows you to manage text, images, and documents on your site by logging into a web-app that's hosted on our servers. It doesn't matter where your site is hosted, it doesn't matter whether you use PHP, Java, or ASP (or no scripting platform), and you don't have to make a single change to your site architecture.",,,http://twitter.com/pagelime,
Pageload,https://www.crunchbase.com/organization/pageload,http://www.pageload.io/,"Web Apps, Web Design, Web Development","Apps, Design, Software","Pageload is a transparent proxy that filters and optimises your JPEG, GIF, PNG, SVG, JS, CSS, SVG and lots of other static assets.","Pageload is a transparent proxy that filters and optimises your JPEG, GIF, PNG, SVG, JS, CSS, SVG and lots of other static assets. Pageload provides you with a unique proxy host which sits between your server and your users and optimises assets to speed up delivery and save bandwidth.",,,,
Pakra Games,https://www.crunchbase.com/organization/pakra-games,http://www.pakragames.com/,"Computer, Email, Online Games, SaaS, Social Media, Web Apps","Apps, Consumer Electronics, Gaming, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software",Pakra Games is a SaaS platform for learning and performance management,"PAKRA works with you to understand the knowledge, skills and behaviors critical to maximizing your customers experience, and to explore opportunities for business improvement across all channels of contact, including face-to-face, phone/voice, chat, web, email and social media (such as Twitter, Google+ Facebook and LinkedIn).",https://www.linkedin.com/company/pakra/,,,
